AGGR_YM,VDS_ID,ROAD_KIND_TP_SE_CD,VMTC,SHARE,AVRG_VE,NORMAL_CNT,REVISION_CNT,LAST_CHANGE_TIME
202105,1710VDS00240,1,621816,3.59,78.00,89275,0,20210601083039
202105,2510VDE00100,1,569266,11.42,85.84,85478,3787,20210601083039
202105,2510VDE00300,1,679238,5.98,93.77,85472,3528,20210601083039
202105,2510VDE00500,1,651175,4.72,94.91,89271,9,20210601083039
202105,2510VDE00600,1,335308,2.27,149.64,89225,55,20210601083039
202105,2510VDE00800,1,-1,-1.00,-1.00,0,0,20210601083039
202105,2510VDE00900,1,649162,12.93,87.78,86119,3155,20210601083039
202105,2510VDE01100,1,728819,3.77,91.22,89244,36,20210601083039
202105,2510VDE01200,1,509195,4.16,99.56,89275,5,20210601083039
202105,2510VDE01400,1,729531,3.55,100.55,89212,46,20210601083039
202105,2510VDE01500,1,729540,3.66,97.30,88337,895,20210601083039
202105,2510VDE01700,1,560795,4.10,99.33,89132,148,20210601083039
202105,2510VDE01800,1,748664,3.86,90.93,88459,821,20210601083039
202105,2510VDE02000,1,-1,-1.00,-1.00,0,0,20210601083039
202105,2510VDE02100,1,805005,3.73,95.10,87697,1481,20210601083039
202105,2510VDE02200,1,747677,3.60,100.56,87858,1010,20210601083039
202105,2510VDE02400,1,748603,3.61,98.65,89248,32,20210601083039
202105,2510VDE02600,1,751645,2.67,94.78,89055,221,20210601083039
202105,2510VDE02700,1,749330,3.63,98.72,88544,736,20210601083039
202105,2510VDE02800,1,493875,3.84,106.59,89022,258,20210601083039
202105,2510VDE02900,1,786332,5.34,94.26,89275,5,20210601083039
202105,2510VDE03000,1,783881,3.99,91.22,89273,7,20210601083039
202105,2510VDE03100,1,478359,7.04,97.83,88769,476,20210601083039
202105,2510VDE03200,1,717216,3.98,93.81,88416,804,20210601083039
202105,2510VDE03300,1,-1,-1.00,-1.00,0,0,20210601083039
202105,2510VDE03400,1,419428,3.97,97.51,89226,54,20210601083039
202105,2510VDE03500,1,982153,5.49,98.63,88707,557,20210601083039
202105,2510VDE03600,1,976753,8.31,91.66,89269,11,20210601083039
202105,2510VDE03700,1,961097,7.20,94.12,89272,8,20210601083039
202105,2510VDE03800,1,923869,5.75,96.26,89273,7,20210601083039
202105,2510VDE03900,1,121175,3.43,91.68,89273,7,20210601083039
202105,2510VDE04000,1,888185,5.97,94.33,89273,7,20210601083039
202105,2510VDE04100,1,864464,6.09,90.39,89260,20,20210601083039
202105,2510VDE04300,1,847171,5.55,84.56,89002,278,20210601083039
202105,2510VDE04400,1,1092785,10.07,86.72,88795,485,20210601083039
202105,2510VDE04500,1,1086105,7.22,85.86,89259,21,20210601083039
202105,2510VDE04600,1,1004595,7.28,84.51,86920,373,20210601083039
202105,2510VDE04700,1,958580,7.15,85.37,88761,318,20210601083039
202105,2510VDE04800,1,1082917,8.10,89.59,89030,59,20210601083039
